array_size,comparisons,swaps
500,6548,1619
500,6835,1590
500,6785,1634
500,6616,1607
500,7087,1591
500,7054,1598
500,6938,1626
500,6197,1633
500,6543,1622
500,7129,1632
500,6908,1630
500,6910,1599
500,6643,1636
500,6526,1631
500,6385,1656
500,6624,1591
500,6739,1598
500,6512,1623
500,6806,1605
500,6593,1612
500,6842,1640
500,7440,1594
500,6554,1594
500,6905,1598
500,6529,1618
500,7159,1608
500,6251,1642
500,6453,1627
500,7044,1642
500,6502,1622
500,6458,1630
500,7018,1598
500,6613,1630
500,6466,1628
500,6535,1642
500,6465,1606
500,6807,1599
500,6831,1606
500,6712,1639
500,6990,1608
500,6733,1621
500,6181,1621
500,6560,1626
500,6234,1664
500,6703,1616
500,7047,1577
500,6414,1617
500,7012,1625
500,6590,1603
500,6854,1648
500,6048,1637
500,6734,1579
500,6761,1587
500,6623,1639
500,6787,1638
500,6649,1614
500,6684,1663
500,6442,1630
500,6529,1619
500,6508,1611
500,6873,1593
500,7374,1623
600,8185,2005
600,8304,1969
600,7879,2027
600,8512,1980
600,7740,2023
600,8183,1979
600,7773,2016
600,8064,1947
600,8679,1936
600,8126,2011
600,7716,1992
600,8181,1995
600,8014,2016
600,7820,2003
600,7899,2028
600,7672,1978
600,8126,1993
600,8047,1992
600,8973,1966
600,7715,2003
600,8064,2028
600,8268,1990
600,8443,1973
600,8217,1993
600,8189,1993
600,8933,1937
600,7922,1970
600,8148,2002
600,8317,2040
600,7933,1970
600,8145,1984
600,7792,1988
600,8783,1974
600,8276,1973
600,8238,1989
600,8134,1998
600,8077,1942
600,8479,2020
600,7864,1995
600,7766,1970
600,8010,2005
600,8494,1940
600,8366,2003
600,7788,2018
600,8354,1993
600,8262,1981
600,8080,1980
600,7736,1994
600,8825,1951
600,8572,1962
600,8883,1954
600,8227,2006
600,7884,1974
600,7923,1986
600,8071,2018
600,8350,1978
600,7778,2029
600,8018,1980
600,8371,1989
600,8133,1968
600,7904,1990
600,8080,1978
600,8355,1995
600,8330,1956
600,7796,2003
600,7843,1993
600,8200,1955
600,8257,1944
600,8204,1988
600,8011,1974
600,8088,2000
600,7748,1982
600,7953,2013
600,7913,2010
600,8260,2009
600,8736,1976
600,8333,1989
600,8030,1964
600,7921,1978
600,7741,1975
600,7632,2000
600,8630,1974
600,7904,1960
600,8273,1955
600,8731,1923
600,8122,1998
600,8465,1977
600,8159,1956
600,8268,1994
600,8935,1926
600,9060,1965
600,8056,1981
600,8214,1965
600,8352,2005
600,8557,1980
600,7919,1994
600,8089,1974
600,8352,1977
600,7827,2015
600,8646,1984
600,7905,1973
700,10513,2325
700,9571,2355
700,9800,2380
700,9801,2372
700,10483,2338
700,10133,2360
700,9579,2391
700,9982,2353
700,10031,2329
700,9628,2374
700,10163,2336
700,9993,2372
700,10054,2334
700,10269,2321
700,9852,2345
700,9849,2360
700,9506,2369
700,9540,2342
700,10187,2343
700,9836,2359
700,9388,2360
700,9566,2350
700,9695,2336
700,9799,2366
700,9601,2351
700,9411,2372
700,9162,2394
700,10237,2319
700,9594,2366
700,9895,2334
700,9685,2319
700,9339,2373
700,10743,2347
700,9421,2362
700,9330,2396
700,9551,2371
700,9235,2343
700,10023,2394
700,9002,2383
700,10181,2328
700,10092,2351
700,9441,2324
700,9285,2385
700,9700,2379
700,10005,2339
700,10373,2323
700,10035,2339
700,9927,2368
700,10316,2358
700,9894,2357
700,9985,2346
700,10074,2371
700,10218,2318
700,9294,2401
700,9760,2393
700,9601,2351
700,9740,2345
700,9675,2369
700,9257,2375
700,9576,2371
700,10365,2322
700,9339,2346
700,11304,2318
700,9979,2303
700,9161,2404
700,10270,2347
700,9577,2336
700,9467,2330
700,9469,2386
700,9715,2344
700,9405,2369
700,10208,2326
700,10313,2342
700,9826,2371
700,9352,2383
700,9483,2390
700,10356,2307
700,9554,2330
700,9545,2375
700,9754,2335
700,9929,2342
700,9730,2345
700,10599,2329
700,9743,2339
700,9627,2371

700,9859,2351
700,9461,2334
700,10157,2324
700,9398,2345
700,10437,2326
700,9749,2351
700,9996,2315
700,9581,2359
700,9519,2345
700,9460,2360
700,10405,2345
700,10105,2367
700,9382,2390
700,10275,2330
700,9921,2351
800,11638,2702
800,11646,2688
800,10825,2749
800,10820,2746
800,12264,2700
800,12043,2697
800,11329,2746
800,11118,2730
800,11510,2753
800,12839,2687
800,11552,2708
800,10916,2712
800,11951,2722
800,11567,2693
800,10491,2782
800,11077,2668
800,11205,2734
800,11380,2737
800,11306,2761
800,11419,2718
800,11651,2753
800,11354,2697
800,11488,2699
800,11936,2708
800,11225,2737
800,11313,2750
800,10747,2740
800,10951,2725
800,11366,2737
800,13638,2684
800,12544,2693
800,11395,2721
800,11390,2733
800,11203,2788
800,11530,2721
800,11288,2746
800,11297,2767
800,12593,2683
800,10648,2751
800,11551,2673
800,11305,2747
800,11878,2713
800,11153,2706
800,11256,2747
800,12324,2690
800,11127,2726
800,12281,2683
800,10846,2751
800,11236,2730
800,10729,2724
800,11483,2736
800,11367,2711
800,10733,2779
800,11137,2741
800,11395,2730
800,11072,2764
800,10860,2704
800,11428,2729
800,10506,2759
800,10977,2771
800,11473,2699
800,11793,2695
800,11579,2712
800,11519,2685
800,11459,2718
800,10962,2756
800,11152,2710
800,11770,2713
800,11259,2702
800,12129,2685
800,10876,2748
800,10887,2721
800,11355,2729
800,10812,2746
800,11365,2713
800,11158,2742
800,11333,2725
800,11099,2753
800,11167,2763
800,12369,2701
800,11919,2690
800,10889,2743
800,12465,2703
800,10821,2728
800,10924,2754
800,12008,2682
800,11105,2747
800,10613,2748
800,11179,2721
800,11528,2729
800,11480,2747
800,12336,2705
800,10666,2731
800,10890,2732
800,10751,2759
800,11699,2684
800,11486,2762
800,11635,2692
800,12119,2658
800,12824,2665
800,11875,2715
900,14267,3121
900,13870,3092
900,14929,3063
900,14277,3049
900,12799,3113
900,13794,3105
900,13129,3054
900,13109,3093
900,13758,3085
900,13645,3046
900,13358,3102
900,13000,3135
900,12768,3138
900,13078,3105
900,13232,3088
900,13659,3056
900,12407,3168
900,12594,3110
900,13507,3054
900,12556,3105
900,12826,3115
900,14081,3079
900,13033,3128
900,12888,3105
900,13511,3078
900,12894,3103
900,13648,3067
900,12892,3113
900,13477,3074
900,12843,3106
900,12685,3128
900,12356,3099
900,13996,3059
900,12990,3098
900,12712,3129
900,13882,3055
900,13215,3139
900,13773,3072
900,14724,3081
900,15055,3019
900,12853,3053
900,12931,3099
900,12420,3106
900,12767,3108
900,13233,3058
900,12007,3136
900,14381,3047
900,12605,3141
900,12491,3122
900,12736,3094
900,12485,3104
900,12949,3062
900,13270,3115
900,12306,3078
900,13944,3100
900,12949,3081
900,13085,3107
900,12608,3108
900,12697,3109
900,13902,3124
900,12449,3114
900,13213,3077
900,12565,3141
900,13130,3082
900,12997,3064
900,12227,3143
900,12692,3134
900,13658,3101
900,12472,3094
900,12667,3102
900,13142,3109
900,12532,3101
900,12663,3086
900,13003,3109
900,12492,3095
900,12874,3080
900,12581,3100
900,13633,3027
900,13464,3070
900,12868,3102
900,12886,3121
900,12593,3099
900,12510,3177
900,12341,3088
900,12882,3103
900,12486,3133
900,12834,3081
900,12333,3107
900,12258,3114
900,12843,3115
900,12761,3108
900,13403,3066
900,13150,3091
900,13202,3087
1000,14511,3461
900,13338,3023
1000,14555,3474
1000,15409,3479
1000,14102,3499
1000,14146,3472
1000,14447,3462
1000,15196,3463
1000,15334,3448
1000,15196,3493
1000,14470,3438
1000,14412,3509
1000,15802,3454
1000,14422,3460
1000,14924,3483
1000,14843,3481
1000,15678,3444
1000,15004,3471
1000,14116,3508
1000,13606,3528
1000,14792,3486
1000,14488,3537
1000,14303,3494
1000,14246,3557
1000,13756,3524
1000,14922,3457
1000,14863,3464
1000,14164,3493
1000,15181,3490
1000,14672,3499
1000,14347,3446
1000,13714,3502
1000,14560,3490
1000,14869,3473
1000,14355,3445
1000,14008,3472
1000,14792,3506
1000,14043,3518
1000,14722,3514
1000,16166,3408
1000,14496,3537
1000,15119,3500
1000,15507,3468
1000,14090,3505
1000,13776,3506
1000,14034,3517
1000,14498,3507
1000,13793,3519
1000,13975,3493
1000,14446,3528
1000,14531,3501
1000,14176,3544
1000,14362,3523
1000,16742,3387
1000,15266,3485
1000,14225,3532
1000,14921,3476
1000,14750,3463
1000,14040,3509
1000,15064,3411
1000,14930,3515
1000,14548,3482
1000,14009,3517
1000,13714,3480
1000,14151,3516
1000,14288,3518
1000,14664,3496
1000,14694,3466
1000,14976,3447
1000,14558,3490
1000,14450,3494
1000,14418,3432
1000,14521,3468
1000,14670,3453
1000,14542,3490
1000,14433,3500
1000,14227,3546
1000,14919,3488
1000,15540,3462
1000,14651,3518
1000,14234,3505
1000,14609,3501
1000,15386,3456
1000,14539,3473
1000,15888,3446
1000,15111,3473
1000,15196,3495
1000,14728,3458
1000,14824,3471
1000,14233,3490
1000,15731,3424
1000,14233,3502
1000,14971,3449
1000,14238,3488
1000,14472,3523
1000,14238,3510
1000,15209,3446
1000,14523,3516
1100,16635,3888
1100,16110,3821
1100,18760,3793
1100,15661,3908
1100,15963,3910
1100,15825,3868
1100,16530,3848
1100,16358,3874
1100,16876,3852
1100,15587,3883
1100,16681,3846
1100,16204,3863
1100,15796,3854
1100,16717,3814
1100,16785,3856
1100,16566,3888
1100,15503,3890
1100,16206,3853
1100,17565,3787
1100,15385,3863
1100,19789,3761
1100,16210,3896
1100,15414,3951
1100,17041,3923
1100,16649,3854
1100,16834,3823
1100,15381,3880
1100,15872,3907
1100,16665,3870
1100,16370,3830
1100,16732,3856
1100,17421,3773
1100,16577,3818
1100,15867,3900
1100,16348,3888
1100,17275,3809
1100,16531,3823
1100,16699,3804
1100,16178,3853
1100,17271,3830
1100,16459,3908
1100,15926,3870
1100,16959,3835
1100,17799,3839
1100,16879,3814
1100,16164,3865
1100,16221,3877
1100,17071,3826
1100,15306,3844
1100,16378,3859
1100,16863,3840
1100,15629,3924
1100,17078,3817
1100,16340,3855
1100,16683,3885
1100,15739,3886
1100,15744,3846
1100,18524,3759
1100,16144,3897
1100,17225,3807
1100,15795,3935
1100,16195,3866
1100,16805,3804
1100,16180,3850
1100,16163,3848
1100,17326,3846
1100,16115,3849
1100,15677,3854
1100,16439,3879
1100,15684,3892
1100,16559,3869
1100,16194,3863
1100,16322,3880
1100,16741,3869
1100,16550,3804
1100,17243,3832
1100,16156,3928
1100,16277,3781
1100,16690,3832
1100,16066,3835
1100,16082,3832
1100,16193,3835
1100,16279,3831
1100,17003,3830
1100,15430,3907
1100,15858,3911
1100,16441,3834
1100,15751,3948
1100,16092,3893
1100,16926,3859
1100,16326,3869
1100,17587,3784
1100,15190,3907
1100,15925,3860
1100,17051,3839
1100,15869,3899
1100,16951,3886
1100,16327,3841
1100,16181,3902
1100,16198,3829
1200,19134,4219
1100,16101,3854
1200,18883,4209
1200,18157,4140
1200,18066,4260
1200,17592,4277
1200,19521,4272
1200,19524,4233
1200,17367,4257
1200,18723,4246
1200,18059,4254
1200,18097,4234
1200,17952,4246
1200,18089,4246
1200,18818,4238
1200,19606,4231
1200,17868,4303
1200,17516,4298
1200,17970,4266
1200,18716,4276
1200,17102,4280
1200,18665,4202
1200,17776,4268
1200,18068,4261
1200,19483,4235
1200,19470,4139
1200,17504,4239
1200,17171,4302
1200,18494,4260
1200,18923,4167
1200,17803,4246
1200,19325,4157
1200,17311,4308
1200,19371,4201
1200,17577,4275
1200,18574,4230
1200,18170,4253
1200,18280,4272
1200,17454,4309
1200,17757,4266
1200,17705,4215
1200,19654,4201
1200,18103,4224
1200,17801,4238
1200,18638,4203
1200,18795,4161
1200,17871,4230
1200,17281,4267
1200,18096,4239
1200,17906,4308
1200,19285,4244
1200,19127,4212
1200,17207,4250
1200,17331,4271
1200,18262,4254
1200,17879,4288
1200,19307,4212
1200,18869,4239
1200,18302,4271
1200,18288,4244
1200,17581,4287
1200,17350,4282
1200,18758,4206
1200,18009,4211
1200,17346,4265
1200,19701,4188
1200,17075,4299
1200,17152,4320
1200,17562,4273
1200,17731,4238
1200,17367,4283
1200,17987,4240
1200,17120,4271
1200,18226,4224
1200,18329,4201
