array_size,comparisons,swaps
200,1435,1043
200,1447,1043
300,2270,1609
300,2272,1614
300,2384,1687
300,2393,1708
300,2200,1592
300,2328,1680
300,2170,1544
300,2334,1642
300,2297,1646
300,2422,1707
300,2258,1594
300,2373,1670
300,2257,1615
300,2325,1664
300,2243,1590
300,2257,1606
300,2278,1595
300,2340,1635
300,2133,1528
300,2318,1659
300,2411,1718
300,2217,1562
300,2230,1590
300,2417,1711
300,2074,1468
300,2190,1545
300,2314,1635
300,1842,1313
300,2080,1481
300,2319,1683
300,2342,1676
300,2458,1748
300,2202,1601
300,2243,1583
300,2019,1447
300,2132,1524
300,1971,1392
300,2009,1425
300,2258,1602
300,2390,1720
300,2414,1728
300,2267,1579
300,2350,1689
300,2280,1657
300,2419,1750
300,2229,1601
300,2272,1598
300,2273,1625
300,2170,1536
300,2273,1634
300,2286,1635
300,2424,1758
300,1222,876
300,2344,1667
300,2267,1639
300,2365,1692
300,2258,1604
300,2262,1623
300,2246,1587
300,2345,1698
300,2229,1573
300,2249,1593
300,2170,1546
300,2167,1533
300,2225,1580
300,2020,1430
300,2259,1623
300,2306,1676
300,2372,1695
300,1801,1277
300,2512,1829
300,2230,1590
300,2333,1667
300,1993,1430
300,2209,1576
300,2208,1583
300,2254,1636
300,2420,1752
300,2296,1603
300,2123,1514
300,2180,1582
300,2335,1665
300,2508,1782
300,2218,1589
300,2252,1615
300,2300,1648
300,2362,1727
300,2158,1531
300,2351,1666
300,2238,1574
300,2196,1585
300,2361,1715
300,2269,1644
300,2102,1493
300,2297,1628
300,2227,1594
300,2212,1601
300,2116,1498
300,2161,1543
300,2308,1615
400,3125,2259
400,3177,2290
400,3221,2304
400,3202,2327
400,3121,2242
400,3032,2168
400,3205,2292
400,2995,2169
400,3015,2200
400,3114,2236
400,3113,2222
400,3222,2277
400,3089,2195
400,3209,2279
400,3154,2214
400,3181,2296
400,3030,2168
400,3170,2256
400,3080,2237
400,2950,2132
400,3065,2164
400,3169,2257
400,3203,2295
400,2877,2047
400,2876,2046
400,2439,1719
400,3147,2217
400,3234,2321
400,3243,2315
400,3046,2194
400,3097,2232
400,3080,2179
400,3064,2219
400,3001,2126
400,3037,2165
400,3046,2214
400,3260,2370
400,3003,2147
400,3025,2175
400,3094,2224
400,3112,2223
400,3094,2189
400,2784,1985
400,2901,2061
400,3151,2286
400,3123,2236
400,3270,2347
400,3234,2339
400,3069,2229
400,3048,2193
400,3216,2301
400,3205,2314
400,1714,1253
400,2662,1906
400,2981,2139
400,3118,2250
400,3039,2217
400,3058,2193
400,3205,2290
400,3131,2236
400,2910,2120
400,3081,2197
400,3145,2257
400,3192,2310
400,3379,2444
400,2965,2114
400,3120,2253
400,3306,2347
400,3208,2283
400,3232,2319
400,3038,2156
400,3045,2150
400,3163,2286
400,3111,2215
400,3139,2257
400,3042,2227
400,3048,2200
400,2932,2095
400,2980,2124
400,3009,2161
400,3055,2223
400,3246,2355
400,3205,2340
400,2930,2123
400,2692,1913
400,3017,2161
400,2943,2104
400,3036,2182
400,2856,2068
400,3188,2289
400,2968,2121
400,3076,2204
400,2835,2037
400,3064,2192
400,3061,2235
400,2861,2078
400,2729,2003
400,3020,2163
400,2968,2175
400,3050,2192
500,4068,2898
500,3923,2791
500,4095,2920
500,4066,2891
500,3662,2608
500,3903,2783
500,4197,3000
500,3954,2833
500,3818,2721
500,3983,2832
500,4052,2890
500,4124,2958
500,3784,2672
500,4007,2880
500,3958,2834
500,3892,2820
500,3991,2839
500,3895,2733
500,4143,2994
500,3999,2866
500,3940,2830
500,3887,2791
500,3924,2795
500,3970,2907
500,3979,2839
500,4027,2904
500,4098,2929
500,3891,2800
500,3923,2827
500,4046,2932
500,3777,2702
500,3685,2621
500,3930,2826
500,3888,2784
500,3804,2731
500,3822,2768
500,3870,2745
500,3932,2832
500,3829,2732
500,3901,2783
500,3931,2815
500,4035,2874
500,3993,2858
500,3866,2756
500,4017,2907
500,3999,2897
500,3886,2791
500,4014,2912
500,3922,2797
500,4072,2937
500,3796,2717
500,4062,2935
500,4099,2951
500,3986,2871
500,3985,2843
500,3972,2847
500,3611,2564
500,4252,3102
500,3916,2837
500,3891,2791
500,3732,2650
500,3974,2911
500,3796,2751
500,4016,2881
500,4254,3062
500,4104,2919
500,4050,2928
500,4132,3015
500,3842,2781
500,4110,2986
500,3830,2790
500,3868,2794
500,3989,2827
500,4079,2954
500,4094,2989
500,3910,2825
500,3816,2721
500,3463,2494
500,4025,2868
500,3542,2561
500,3698,2695
500,3935,2850
500,3943,2868
500,3918,2854
500,3689,2641
500,3987,2864
500,3767,2740
500,3943,2845
500,4043,2901
500,3956,2871
500,3879,2785
500,3868,2771
500,3810,2722
500,3990,2866
500,3878,2789
500,3820,2785
500,3874,2761
500,4067,2915
500,3957,2854
500,3916,2794
600,4583,3241
600,4344,3098
600,4615,3298
600,4788,3430
600,4778,3428
600,4969,3556
600,4753,3391
600,4342,3084
600,4992,3541
600,4898,3498
600,4670,3320
600,4689,3362
600,4753,3404
600,4803,3408
600,4901,3502
600,4907,3479
600,4733,3383
600,4300,3076
600,4755,3409
600,4829,3476
600,4785,3434
600,4407,3170
600,4826,3491
600,4694,3353
600,4777,3397
600,4818,3417
600,4860,3468
600,4825,3409
600,4826,3438
600,4756,3421
600,4458,3250
600,4781,3431
600,4819,3446
600,4732,3398
600,4744,3398
600,4811,3444
600,4745,3372
600,4945,3557
600,4644,3339
600,4863,3456
600,4980,3585
600,4612,3287
600,4388,3154
600,4374,3160
600,4512,3261
600,4690,3370
600,4770,3446
600,4692,3365
600,4920,3552
600,4584,3301
600,4814,3441
600,4791,3437
600,4998,3613
600,4976,3585
600,4940,3554
600,4741,3395
600,4822,3476
600,4804,3424
600,4909,3502
600,4852,3510
600,4905,3512
600,4803,3457
600,4247,3085
600,4608,3281
600,4825,3485
600,4884,3550
600,4696,3383
600,4975,3582
600,4606,3319
600,4763,3455
600,4698,3356
600,4890,3525
600,4596,3272
600,4894,3480
600,4312,3108
600,4870,3526
600,4378,3162
600,4889,3503
600,4851,3488
600,4884,3522
600,4684,3373
600,4449,3220
600,4660,3351
600,4075,2944
600,4753,3423
600,4646,3312
600,4499,3206
600,4580,3281
600,4833,3477
600,4915,3581
600,4779,3407
600,4883,3516
600,4481,3231
600,4829,3495
600,4660,3331
600,4644,3319
600,4433,3203
600,4548,3269
600,4698,3366
600,4762,3431
700,5426,3919
700,5632,4074
700,5567,4009
700,5833,4201
700,4901,3516
700,5526,3962
700,5687,4070
700,5599,4003
700,5812,4174
700,5621,4023
700,5510,3938
700,5512,3947
700,5539,3965
700,4957,3565
700,5723,4086
700,5773,4102
700,5703,4086
700,5749,4094
700,5647,4064
700,5490,3955
700,5617,4065
700,5625,4017
700,5695,4067
700,5559,3987
700,5570,3985
700,5710,4094
700,5651,4054
700,5576,3987
700,5645,4040
700,5720,4118
700,5628,4059
700,5496,3973
700,5066,3639
700,5618,4016
700,5325,3837
700,5570,4018
700,5854,4207
700,5243,3772
700,5512,3947
700,5738,4111
700,5558,3987
700,5745,4106
700,5567,3973
700,5686,4136
700,5626,4016
700,5001,3570
700,5429,3917
700,5689,4118
700,5684,4108
700,5565,3984
700,5703,4116
700,5644,4061
700,5647,4022
700,5276,3781
700,5614,4014
700,5672,4110
700,5454,3854
700,5828,4190
700,5542,3959
700,5145,3683
700,5630,4077
700,5715,4086
700,5604,3999
700,5925,4308
700,5709,4092
700,5495,3961
700,5144,3688
700,5729,4093
700,5591,3976
700,5787,4204
700,4947,3560
700,5498,3938
700,5755,4153
700,5647,4085
700,5628,4057
700,5673,4087
700,5513,3931
700,5518,3932
700,5693,4088
700,5207,3784
700,5257,3770
700,5898,4222
700,5479,3937
700,5018,3612
700,5615,4040
700,5788,4166
700,5720,4110
700,5610,4057
700,5466,3984
700,5626,4079
700,5645,4072
700,4845,3471
700,5482,3922
700,5503,3924
700,5639,4104
700,5474,4017
700,5609,4029
700,5660,4086
700,5255,3774
800,6216,4439
800,6625,4768
800,6513,4693
800,6440,4640
800,6428,4634
800,6425,4597
800,6317,4502
800,6605,4799
800,6607,4727
800,5846,4184
800,6567,4737
800,6650,4776
800,6561,4701
800,6369,4555
800,6383,4537
800,6561,4703
800,6537,4703
800,6535,4689
800,6617,4720
800,6449,4568
800,5855,4233
800,6628,4743
800,6399,4601
800,6572,4711
800,6470,4665
800,6426,4589
800,6305,4535
800,6542,4697
800,6445,4627
800,6232,4422
800,6289,4555
800,6791,4870
800,6441,4610
800,6366,4547
800,6434,4687
800,6512,4686
800,6565,4741
800,5878,4247
800,6330,4532
800,6382,4547
800,6121,4365
800,6437,4643
800,6566,4724
800,6466,4708
800,6022,4305
800,5901,4257
800,6496,4656
800,6355,4568
800,6230,4504
800,6320,4551
800,6546,4688
800,6383,4584
800,6472,4674
800,6741,4882
800,6280,4528
800,6584,4728
800,6564,4753
800,6261,4503
800,6162,4480
800,6697,4811
800,6266,4517
800,6382,4572
800,6528,4701
800,6589,4753
800,6550,4737
800,6478,4676
800,6275,4481
800,6652,4811
800,6681,4882
800,6545,4730
800,5890,4234
800,6702,4843
800,6498,4683
800,6435,4648
800,5602,4055
800,6909,4991
800,6676,4820
800,6285,4573
800,6587,4755
800,6361,4631
800,6645,4843
800,6325,4518
800,6352,4606
800,6127,4365
800,6526,4677
800,5875,4306
800,6513,4691
800,6400,4643
800,6570,4745
800,6315,4533
800,6359,4619
800,6589,4830
800,6739,4923
800,6759,4928
800,6321,4568
800,6626,4822
800,6541,4701
800,6424,4692
800,6676,4860
800,6516,4684
900,7475,5402
900,7422,5386
900,7444,5282
900,7015,5035
900,7379,5373
900,7093,5051
900,7165,5095
900,7048,5065
900,7084,5079
900,7316,5231
900,7444,5332
900,6730,4805
900,6805,4884
900,7320,5240
900,7401,5297
900,7403,5379
900,7411,5371
900,7181,5175
900,6925,4951
900,7155,5156
900,7287,5226
900,7227,5170
900,7336,5299
900,7316,5245
900,7358,5352
900,7344,5318
900,7188,5205
900,7595,5502
900,7220,5240
900,7399,5348
900,7211,5209
900,7146,5127
900,7359,5310
900,7252,5236
900,7390,5321
900,7152,5186
900,7182,5125
900,7269,5282
900,6952,4966
900,7408,5310
900,7729,5548
900,7302,5255
900,7312,5310
900,7205,5230
900,7588,5444
900,7273,5249
900,7579,5522
900,7147,5152
900,7115,5132
900,7421,5339
900,7533,5458
900,7727,5595
900,7471,5396
900,6696,4866
900,7548,5453
900,7071,5049
900,7247,5217
900,7688,5534
900,7295,5210
900,7149,5118
900,7531,5429
900,7695,5635
900,7575,5527
900,7483,5398
900,7423,5337
900,7309,5258
900,7429,5340
900,6888,4949
900,7145,5206
900,7647,5571
900,7500,5409
900,7415,5320
900,7260,5265
900,7610,5532
900,7454,5417
900,7742,5580
900,7362,5298
900,7072,5036
900,7292,5267
900,7279,5246
900,7212,5183
900,7713,5596
900,6982,5005
900,7548,5427
900,7244,5273
900,6684,4839
900,7304,5334
900,7652,5602
900,7541,5469
900,7351,5309
900,7265,5182
900,6759,4915
900,7334,5289
900,7207,5252
900,7310,5347
900,7343,5335
900,7337,5271
900,7369,5333
900,6795,4874
900,7548,5501
1000,8230,5814
1000,8331,5999
1000,8130,5810
1000,7353,5289
1000,8382,6010
1000,7615,5481
1000,8126,5838
1000,8037,5754
1000,7627,5481
1000,7663,5479
1000,8297,5958
1000,7827,5675
1000,8095,5830
1000,7969,5740
1000,7399,5327
1000,8230,5975
1000,8274,6009
1000,7875,5654
1000,8298,5962
1000,8280,5893
1000,7999,5750
1000,8001,5702
1000,8305,5944
1000,7780,5592
1000,8004,5670
1000,8130,5831
1000,8285,5927
1000,8322,6039
1000,8073,5873
1000,8099,5789
1000,7732,5560
1000,7470,5364
1000,8068,5800
1000,8060,5849
1000,8245,5953
1000,7913,5667
1000,8356,5991
1000,7603,5456
1000,8261,5958
1000,8473,6085
1000,7950,5769
1000,7888,5643
1000,7952,5755
1000,8157,5882
1000,7933,5750
1000,7723,5501
1000,8053,5774
1000,7992,5746
1000,8237,5945
1000,8285,6006
1000,8312,5969
1000,8512,6118
1000,8132,5761
1000,8042,5866
1000,8294,6038
1000,8382,6075
1000,8033,5824
1000,8300,5950
1000,8446,6111
1000,8468,6110
1000,8317,6018
1000,8139,5895
1000,8300,5954
1000,8133,5891
1000,8425,6127
1000,7756,5556
1000,8101,5856
1000,7405,5312
1000,8419,6189
1000,8366,6053
1000,8281,5963
1000,8477,6106
1000,8111,5833
1000,8158,5806
1000,8356,6043
1000,8103,5900
1000,8397,6080
1000,8286,5979
1000,8388,6121
1000,8289,6033
1000,8061,5815
1000,8033,5792
1000,8065,5762
1000,8291,6007
1000,7877,5677
1000,8315,6027
1000,8273,5916
1000,8250,5959
1000,8340,6011
1000,8043,5837
1000,8374,6096
1000,8245,5944
1000,8331,6083
1000,8638,6293
1000,8455,6137
1000,8359,6078
1000,8241,5972
1000,8298,5989
1000,8174,5927
1100,9086,6534
1100,8730,6282
1100,8935,6422
1100,9020,6426
1100,9133,6479
1100,8873,6349
1100,9039,6486
1100,9034,6517
1100,8821,6311
1100,9325,6649
1100,8597,6137
1100,8912,6437
1100,8906,6433
1100,8950,6402
1100,9164,6623
1100,8889,6339
1100,9095,6555
1100,9207,6551
1100,8895,6289
1100,9083,6497
1100,9145,6593
1100,9212,6568
1100,9046,6461
1100,9044,6513
1100,8573,6194
1100,8853,6382
1100,9327,6661
1100,8837,6389
1100,9110,6539
1100,9140,6562
1100,8895,6346
1100,8939,6469
1100,8573,6094
1100,9243,6668
1100,8995,6498
1100,9018,6459
1100,8850,6372
1100,8375,6034
1100,8959,6447
1100,9091,6567
1100,8595,6144
1100,8610,6200
1100,8251,5985
1100,8890,6419
1100,9170,6641
1100,9369,6749
1100,9230,6611
1100,8933,6444
1100,8816,6392
1100,8817,6382
1100,8893,6457
1100,9090,6487
1100,9211,6682
1100,8661,6206
1100,8780,6282
1100,9071,6535
1100,8858,6436
1100,9419,6788
1100,9035,6442
1100,9222,6627
1100,8875,6503
1100,9127,6561
1100,9315,6800
1100,9163,6636
1100,8997,6516
1100,8840,6339
1100,7891,5711
1100,8864,6461
1100,9090,6566
1100,8897,6391
1100,8907,6431
1100,8887,6456
1100,9034,6497
1100,9046,6518
1100,9205,6657
1100,9100,6608
1100,8932,6500
1100,8884,6414
1100,8673,6190
1100,8830,6331
1100,9349,6784
1100,8932,6464
1100,8591,6230
1100,9154,6655
1100,9037,6510
1100,9286,6758
1100,8625,6127
1100,9037,6450
1100,8794,6409
1100,8945,6410
1100,9393,6874
1100,9153,6618
1100,8197,5918
1100,8601,6206
1100,9292,6771
1100,9135,6659
1100,8845,6395
1100,8942,6471
1100,8941,6504
1100,8759,6309
1200,9720,6992
1200,9951,7056
1200,10049,7190
1200,9826,6993
1200,9444,6810
1200,9843,7042
1200,8950,6420
1200,10037,7211
1200,9943,7178
1200,9990,7127
1200,9917,7117
1200,8725,6252
1200,10100,7212
1200,10026,7199
1200,9791,7042
1200,9655,6953
1200,10113,7276
1200,9903,7124
1200,9674,6963
1200,9725,6989
1200,10101,7213
1200,9582,6851
1200,9914,7137
1200,10024,7274
1200,9990,7196
1200,9874,7119
1200,10172,7343
1200,9952,7154
1200,10047,7214
1200,8607,6235
1200,10000,7224
1200,9517,6916
1200,9632,6958
1200,9549,6881
1200,9869,7077
1200,10100,7241
1200,9712,6967
1200,8602,6231
1200,10130,7260
1200,9605,6900
1200,9685,6973
1200,9769,7033
1200,9921,7171
1200,9226,6691
1200,9689,7005
1200,9010,6489
1200,9634,6900
1200,9867,7077
1200,10070,7283
1200,10131,7289
1200,10044,7175
1200,9550,6857
1200,9985,7159
1200,9985,7196
1200,9981,7260
1200,9890,7083
1200,10183,7293
1200,9556,6877
1200,9740,7029
1200,9482,6888
1200,10030,7192
1200,9707,6959
1200,9823,7067
1200,9823,7080
1200,9236,6689
1200,9896,7106
1200,9954,7119
1200,9853,7075
1200,9776,7005
1200,9841,7093
1200,9924,7199
1200,9748,7027
1200,9579,6896
1200,10121,7339
1200,9790,7091
1200,9877,7171
1200,9789,7023
1200,9798,7114
1200,10131,7325
1200,9622,6943
1200,9797,7020
1200,9927,7150
1200,9934,7194
1200,10093,7342
1200,9874,7130
1200,9811,7053
1200,9840,7049
1200,9697,7009
1200,9663,6963
1200,9836,7166
1200,9918,7258
1200,10226,7430
1200,9893,7158
1200,9723,7027
1200,9448,6765
1200,10360,7522
1200,10062,7318
1200,9820,7074
1200,9971,7216
1200,10143,7397
1300,9746,6982
1300,10898,7880
1300,10602,7624
1300,10981,7912
1300,10880,7790
1300,10766,7712
1300,10671,7713
1300,10546,7529
1300,10236,7358
1300,10537,7582
1300,10874,7828
1300,9274,6597
1300,9628,6908
1300,10694,7594
1300,9898,7066
1300,11091,7969
1300,11023,7870
1300,10513,7566
1300,10515,7512
1300,10448,7508
1300,10704,7624
1300,10459,7481
1300,10445,7494
1300,10811,7723
1300,10264,7351
1300,10979,7893
1300,10807,7763
1300,10505,7543
1300,10191,7241
1300,10498,7519
1300,10543,7548
1300,10699,7687
1300,11056,8020
1300,10630,7649
1300,10598,7648
1300,10844,7757
1300,10882,7840
1300,10540,7598
1300,10551,7630
1300,10609,7589
1300,10707,7789
1300,10758,7746
1300,11161,8064
1300,10631,7707
1300,9921,7164
1300,10782,7790
1300,11021,7876
1300,10259,7336
1300,10689,7586
1300,10853,7784
1300,9965,7158
1300,10998,7898
1300,11194,8105
1300,10671,7623
1300,10834,7829
1300,9624,6894
1300,10752,7705
1300,10591,7637
1300,10579,7663
1300,10807,7749
1300,9754,7048
1300,10829,7771
1300,10694,7711
1300,10869,7775
1300,10856,7787
1300,10577,7604
1300,10872,7869
1300,10635,7546
1300,10390,7488
1300,10696,7635
1300,10147,7285
1300,10669,7777
1300,10706,7732
1300,10736,7766
1300,10368,7507
1300,10098,7288
1300,8188,5920
1300,10931,7953
1300,10766,7855
1300,9881,7129
1300,10683,7636
1300,10387,7441
1300,9962,7184
1300,10808,7767
1300,10880,7858
1300,10758,7817
1300,10975,8027
1300,10540,7739
1300,10575,7659
1300,10074,7329
1300,10469,7557
1300,10927,7914
1300,10724,7791
1300,10723,7727
1300,10549,7548
1300,10683,7663
1300,10681,7699
1300,10825,7800
1300,10650,7664
1300,10170,7341
1400,11536,8243
1400,11480,8265
1400,11349,8228
1400,11633,8294
1400,11865,8503
1400,11829,8498
1400,11552,8280
1400,11361,8223
1400,11386,8209
1400,11201,7992
1400,11582,8355
1400,11953,8582
1400,10874,7862
1400,11572,8347
1400,10451,7470
1400,11583,8336
1400,11391,8210
1400,11283,8096
1400,11341,8137
1400,11372,8113
1400,11708,8463
1400,11431,8289
1400,11407,8174
1400,10602,7670
1400,12007,8603
1400,11215,8064
1400,11485,8237
1400,11902,8586
1400,11283,8195
1400,11869,8493
1400,11546,8253
1400,11482,8240
1400,11800,8529
1400,11715,8410
1400,10595,7562
1400,11175,8155
1400,11565,8313
1400,11962,8592
1400,11193,8066
1400,11423,8222
1400,11563,8281
1400,11583,8236
1400,11432,8188
1400,10819,7763
1400,11593,8284
1400,11683,8415
1400,11412,8161
1400,11519,8334
1400,11655,8342
1400,11867,8554
1400,11388,8258
1400,11808,8474
1400,11677,8411
1400,11672,8346
1400,11950,8671
1400,11844,8570
1400,11235,7996
1400,11886,8655
1400,11348,8208
1400,11242,8162
1400,11549,8312
1400,11355,8195
1400,11552,8284
1400,11750,8556
1400,10154,7329
1400,11537,8357
1400,11742,8457
1400,11674,8401
1400,10903,7793
1400,11400,8315
1400,11649,8413
1400,11052,7930
1400,11606,8357
1400,11755,8504
1400,10513,7552
1400,10459,7543
1400,12029,8707
1400,12053,8785
1400,11899,8678
1400,11830,8558
1400,11308,8110
1400,12050,8753
1400,11252,8183
1400,11540,8314
1400,11136,8045
1400,11797,8603
1400,11245,8075
1400,11693,8438
1400,12137,8874
1400,11289,8094
1400,12037,8801
1400,11490,8326
1400,11398,8127
1400,10777,7805
1400,11668,8405
1400,11384,8220
1400,11911,8690
1400,11818,8628
1400,11842,8578
1400,11413,8320
1500,12386,8941
1500,12191,8798
1500,11890,8546
1500,12324,8801
1500,12612,9090
1500,12912,9218
1500,12451,8966
1500,11941,8556
1500,12455,8945
1500,12701,9041
1500,12494,9024
1500,11454,8251
1500,12120,8725
1500,12589,9028
1500,12370,8874
1500,12929,9283
1500,12106,8660
1500,12465,8995
1500,12761,9225
1500,12403,8932
1500,10723,7720
1500,12641,9077
1500,12306,8875
1500,12625,8994
1500,12150,8736
1500,10821,7837
1500,12764,9251
1500,12050,8604
1500,12673,9086
1500,12584,8952
1500,12594,9032
1500,12804,9264
1500,11814,8483
1500,12716,9160
1500,12346,8881
1500,12663,9119
1500,12809,9317
1500,12632,9078
1500,12220,8833
1500,12540,8986
1500,12570,9075
1500,12318,8917
1500,12529,9067
1500,12443,9047
1500,12261,8872
1500,12310,8845
1500,12453,9050
1500,12119,8727
1500,12773,9216
1500,12537,9059
1500,12352,8902
1500,12374,8935
1500,12642,9153
1500,12786,9196
1500,11021,7929
1500,12320,8874
1500,12795,9243
1500,12608,9159
1500,12876,9287
1500,12484,8978
1500,12273,8814
1500,12540,9053
1500,12130,8729
1500,12365,8893
1500,12413,8934
1500,12554,9098
1500,12660,9165
1500,12292,8856
1500,12661,9176
1500,12531,9069
1500,12091,8699
1500,12592,9070
1500,10761,7771
1500,12225,8805
1500,12716,9190
1500,12018,8672
1500,12666,9168
1500,12936,9493
1500,12651,9213
1500,12402,9005
1500,12621,9170
1500,12170,8764
1500,12887,9405
1500,12474,8999
1500,12876,9388
1500,12776,9258
1500,12790,9236
1500,12731,9243
1500,12498,8986
1500,13212,9628
1500,12464,9045
1500,12495,8996
1500,12752,9258
1500,12376,8930
1500,12288,8868
1500,12268,8850
1500,12619,9165
1500,12309,8909
1500,11714,8445
1500,12459,9033
1600,13232,9530
1600,12718,9153
1600,12988,9272
1600,13355,9576
1600,13142,9428
1600,13208,9420
1600,13171,9414
1600,13567,9734
1600,13407,9665
1600,13150,9430
1600,13130,9374
1600,13494,9718
1600,13197,9517
1600,13219,9511
1600,13293,9567
1600,13319,9541
1600,13401,9636
1600,13049,9349
1600,13443,9636
1600,13703,9862
1600,12295,8814
1600,13031,9278
1600,13295,9589
1600,13159,9442
1600,12787,9161
1600,13054,9394
1600,13645,9826
1600,13144,9486
1600,12634,9140
1600,13076,9384
1600,13175,9488
1600,13022,9399
1600,12816,9226
1600,12783,9237
1600,12933,9306
1600,13232,9439
1600,13273,9564
1600,12860,9228
1600,13648,9889
1600,13054,9405
1600,13201,9539
1600,12229,8814
1600,13203,9576
1600,13026,9377
1600,13033,9439
1600,13204,9544
1600,13014,9384
1600,13479,9727
1600,13352,9615
1600,12797,9254
1600,13201,9540
1600,12563,9119
1600,13644,9845
1600,13173,9547
1600,13242,9469
1600,12695,9128
1600,13371,9659
1600,13908,10190
1600,12594,9110
1600,13330,9601
1600,13163,9456
1600,12215,8817
1600,13227,9551
1600,13343,9569
1600,13187,9476
1600,13415,9664
1600,13406,9723
1600,13357,9589
1600,13143,9447
1600,13016,9421
1600,13107,9459
1600,13067,9540
1600,13021,9423
1600,12694,9087
1600,13235,9584
1600,13244,9543
1600,13367,9730
1600,12264,8829
1600,13335,9669
1600,12543,9164
1600,11719,8407
1600,13533,9780
1600,13452,9700
1600,12945,9343
1600,13405,9671
1600,12946,9299
1600,13434,9653
1600,13300,9599
1600,13081,9439
1600,13215,9535
1600,13331,9601
1600,12655,9223
1600,13206,9564
1600,13598,9794
1600,12944,9482
1600,13116,9347
1600,13127,9444
1600,13002,9417
1600,13592,9876
1600,12779,9265
1700,14086,10044
1700,13989,10043
1700,13901,9997
1700,13613,9830
1700,13718,9853
1700,14233,10237
1700,13935,9997
1700,12769,9152
1700,14146,10205
1700,14024,10031
1700,14146,10154
1700,13945,9967
1700,13708,9861
1700,12618,9098
1700,13866,9931
1700,13866,9917
1700,13522,9748
1700,14098,10099
1700,13864,9992
1700,13536,9703
1700,12749,9194
1700,14469,10445
1700,14402,10350
1700,14283,10310
1700,13987,9970
1700,14214,10220
1700,14316,10261
1700,14279,10263
1700,14443,10409
1700,13893,9971
1700,14163,10206
1700,14121,10188
1700,12898,9346
1700,14052,10092
1700,14572,10483
1700,13899,10086
1700,14250,10258
1700,14157,10150
1700,13935,9979
1700,13698,9849
1700,12516,9088
1700,14135,10161
1700,14625,10632
1700,14101,10172
1700,14366,10413
1700,13599,9890
1700,14399,10393
1700,13741,9848
1700,13638,9921
1700,13826,10000
1700,14022,10122
1700,7370,5337
1700,14345,10386
1700,14208,10274
1700,14125,10139
1700,14464,10491
1700,13066,9505
1700,13833,9953
1700,14307,10359
1700,14328,10282
1700,12778,9251
1700,14286,10330
1700,14600,10536
1700,14514,10504
1700,14151,10169
1700,14332,10354
1700,14093,10206
1700,12531,9044
1700,14207,10238
1700,14576,10534
1700,13822,9921
1700,14476,10593
1700,14073,10230
1700,14379,10395
1700,14382,10410
1700,14297,10417
1700,14087,10186
1700,14826,10739
1700,14216,10254
