array_size,comparisons,swaps
1100,4272,260
1100,2121,368
1100,2322,456
1100,3333,664
1100,2380,386
1100,2214,440
1200,1492,220
1200,1805,310
1200,2656,459
1200,3482,476
1200,4039,707
1200,4381,648
1200,1531,208
1200,4929,703
1200,3119,562
1200,1614,276
1200,2861,489
1200,2308,491
1200,4094,664
1200,3340,664
1200,2981,376
1200,3727,601
1200,3020,628
1200,2423,230
1200,4528,623
1200,6149,726
1200,4215,747
1200,4584,781
1200,1823,384
1200,2565,463
1200,3061,634
1200,3868,673
1200,4638,584
1200,2635,531
1200,1943,427
1200,2419,532
1200,3670,658
1200,2025,446
1200,4048,798
1200,6369,697
1200,4037,747
1200,6852,810
1200,2682,436
1200,6311,836
1200,2817,619
1200,3116,568
1200,4948,785
1200,4901,715
1200,5481,702
1200,4386,744
1200,4870,772
1200,3668,641
1200,2613,552
1200,5376,872
1200,3842,708
1200,5083,841
1200,6850,801
1200,4360,734
1200,4929,725
1200,3170,599
1200,7238,739
1200,4504,657
1200,2801,632
1200,3373,732
1200,5294,713
1200,4734,736
1200,5148,734
1200,6060,810
1200,6420,823
1200,3093,629
1200,4228,630
1200,2538,529
1200,2675,555
1200,4254,794
1200,5118,792
1200,3032,625
1200,3187,669
1200,6192,752
1200,2875,653
1200,2281,562
1200,3156,523
1200,3533,626
1200,4843,818
1200,3784,725
1200,3588,584
1200,7486,726
1200,2761,481
1200,3239,702
1200,2428,557
1200,5871,745
1200,2328,561
1200,5388,631
1200,3672,753
1200,2263,146
1200,2046,376
1200,4274,796
1200,4561,688
1200,5754,632
1200,1929,342
1200,3554,672
1200,4196,649
1200,4447,809
1200,2996,524
1200,1522,123
1200,3361,609
1200,2056,309
1300,3404,701
1300,3810,615
1300,1441,66
1300,4756,752
1300,5235,740
1300,6409,906
1300,2992,547
1300,2732,610
1300,4445,449
1300,3304,686
1300,2187,389
1300,3765,632
1300,2739,626
1300,3886,551
1300,2447,485
1300,2886,561
1300,4453,591
1300,2720,538
1300,2164,425
1300,3617,655
1300,1757,323
1300,4593,791
1300,4139,766
1300,3701,592
1300,3913,805
1300,4113,829
1300,3771,483
1300,2839,413
1300,2527,349
1300,2735,648
1300,5445,720
1300,5604,777
1300,4948,852
1300,6237,835
1300,3482,741
1300,3528,691
1300,5058,631
1300,4375,675
1300,5758,897
1300,5250,850
1300,5102,823
1300,2180,442
1300,4056,736
1300,2566,571
1300,2624,597
1300,6660,828
1300,5925,861
1300,4633,577
1300,5074,761
1300,4421,759
1300,2078,355
1300,6157,739
1300,3476,658
1300,5994,873
1300,6584,905
1300,6053,830
1300,3853,657
1300,4045,713
1300,3917,638
1300,5794,853
1300,4004,723
1300,4671,747
1300,4368,760
1300,3459,678
1300,4672,746
1300,3063,722
1300,2335,347
1300,3856,692
1300,5204,571
1300,3611,686
1300,4258,747
1300,4039,695
1300,4489,760
1300,4416,738
1300,3665,828
1300,3140,580
1300,2403,555
1300,3536,482
1300,4335,747
1300,2844,561
1300,3559,530
1300,4232,519
1300,3051,694
1300,4104,776
1300,3181,715
1300,5180,666
1300,3395,738
1300,2883,660
1300,3214,546
1300,4114,776
1300,2485,485
1300,2692,411
1300,2592,523
1300,5868,898
1300,5081,796
1300,1643,171
1300,2513,469
1300,2981,588
1300,2791,478
1300,1691,268
1400,1731,200
1400,5468,769
1400,1687,143
1400,3317,442
1400,1823,174
1400,4184,754
1400,4660,754
1400,2077,324
1400,2195,325
1400,4062,513
1400,2738,545
1400,4847,861
1400,2332,323
1400,3835,734
1400,4350,659
1400,3752,749
1400,3915,714
1400,5696,530
1400,4862,818
1400,6520,996
1400,2534,345
1400,3098,328
1400,4914,780
1400,2124,441
1400,2900,484
1400,6270,859
1400,4305,724
1400,4587,848
1400,3694,739
1400,2736,665
1400,3060,592
1400,4776,863
1400,4829,860
1400,3623,655
1400,5361,781
1400,4456,765
1400,5103,860
1400,5632,731
1400,4129,788
1400,5350,968
1400,4774,789
1400,3127,678
1400,3303,759
1400,4840,962
1400,3824,694
1400,5841,1004
1400,5706,888
1400,7201,814
1400,5969,822
1400,2610,560
1400,5675,970
1400,2617,563
1400,2448,519
1400,2630,594
1400,5096,913
1400,3793,676
1400,5823,947
1400,6391,774
1400,5321,874
1400,6721,946
1400,7144,788
1400,6294,897
1400,6187,931
1400,8624,1028
1400,2213,411
1400,4518,838
1400,6388,852
1400,3401,742
1400,4762,857
1400,4316,807
1400,2498,502
1400,3326,670
1400,3963,765
1400,3769,660
1400,5800,813
1400,2959,448
1400,4781,949
1400,3875,817
1400,2012,409
1400,3727,711
1400,2911,642
1400,3920,601
1400,4715,813
1400,3267,602
1400,3615,471
1400,4193,723
1400,4198,782
1400,6272,838
1400,2314,512
1400,1862,242
1400,2358,433
1400,3967,767
1400,3180,495
1400,3060,557
1400,2356,491
1400,2694,552
1400,3655,527
1400,2431,528
1400,4353,759
1400,1988,404
1500,3192,661
1500,3630,569
1500,2633,579
1500,4006,862
1500,1974,247
1500,3569,694
1500,3210,708
1500,1906,210
1500,2125,235
1500,3263,683
1500,2563,426
1500,4514,761
1500,4763,980
1500,6786,642
1500,3031,622
1500,5491,966
1500,4854,678
1500,4081,777
1500,3789,710
1500,3208,597
1500,5365,875
1500,3780,685
1500,6416,1022
1500,7527,1072
1500,4244,808
1500,5699,901
1500,4532,744
1500,3126,751
1500,7452,1073
1500,3767,743
1500,4486,868
1500,3144,564
1500,4907,693
1500,7144,745
1500,3220,675
1500,2164,486
1500,2447,557
1500,5478,652
1500,6721,1008
1500,5862,889
1500,5088,881
1500,5942,929
1500,6972,1038
1500,5707,937
1500,4083,862
1500,4132,779
1500,4751,951
1500,8177,1055
1500,4168,811
1500,5733,930
1500,2782,508
1500,7715,1003
1500,9105,1014
1500,6924,966
1500,5725,933
1500,4801,788
1500,3653,716
1500,4087,841
1500,3922,789
1500,7454,930
1500,5124,865
1500,5463,830
1500,4363,636
1500,5003,952
1500,4413,873
1500,4105,806
1500,2744,584
1500,4580,890
1500,4799,795
1500,3116,720
1500,2369,493
1500,4223,853
1500,4318,898
1500,5791,829
1500,4750,801
1500,4154,889
1500,4400,813
1500,3405,812
1500,3086,628
1500,4532,877
1500,6257,791
1500,7049,961
1500,2942,622
1500,3025,670
1500,3997,460
1500,5104,870
1500,4280,720
1500,3808,663
1500,2285,374
1500,8320,834
1500,3077,596
1500,6152,750
1500,4431,673
1500,3825,715
1500,3658,851
1500,4463,743
1500,3661,721
1500,3821,616
1500,3795,739
1500,2134,379
1600,3722,879
1600,1774,136
1600,2032,334
1600,1642,42
1600,2309,395
1600,4034,787
1600,3290,694
1600,4131,911
1600,3589,866
1600,5312,928
1600,2760,516
1600,2833,597
1600,4023,629
1600,3163,541
1600,2713,549
1600,4884,934
